prospect_id,account_id,campaign_id,campaign_name,marketing_channel,funnel_stage,account_name,company_domain,country,job_title,job_category,seniority_level,function_area,decision_power,opt_in_timestamp,opt_in_date,opt_in_year,opt_in_month,opt_in_month_name,opt_in_weekday_name,opt_in_quarter,opt_in_hour,time_segment,is_business_hours,is_weekend,opt_in_status,opt_out_timestamp,has_opted_out,opt_out_duration_days
0034M0000uPsgigQAB,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,advertisement,no_show,Eclipse Technologies,eclipsetechnologies.biz,United States,IT Security Analyst III,practitioner,mid_level,data_analytics,low,2023-05-28 06:11:00,2023-05-28,2023.0,5.0,May,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000nS3nAcQAJ,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,advertisement,no_show,Eclipse Technologies,eclipsetechnologies.biz,United States,Senior Information -Process Control Technology Analyst,senior_practitioner,senior,data_analytics,medium,2023-05-02 06:11:00,2023-05-02,2023.0,5.0,May,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000O5u5YXQAY,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,advertisement,attended,Eclipse Technologies,eclipsetechnologies.biz,United States,Vice President and Principal Business Analyst,executive,c_level,data_analytics,high,2023-04-04 06:11:00,2023-04-04,2023.0,4.0,April,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000o4SiQKQA1,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-blooming_spring_discounts,Blooming Spring Discounts,advertisement,responded,Eclipse Technologies,eclipsetechnologies.biz,United States,Senior Analyst 2,senior_practitioner,senior,data_analytics,medium,2023-08-20 06:11:00,2023-08-20,2023.0,8.0,August,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000qBiQunQAF,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,advertisement,no_show,Eclipse Technologies,eclipsetechnologies.biz,United States,Data Analytics Lead,practitioner,mid_level,data_analytics,low,2023-09-05 06:11:00,2023-09-05,2023.0,9.0,September,Tuesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000qEEmMcQAL,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-blooming_spring_discounts,Blooming Spring Discounts,advertisement,responded,Eclipse Technologies,eclipsetechnologies.biz,United States,Senior Information Security Analyst,senior_practitioner,senior,data_analytics,medium,2023-05-18 06:11:00,2023-05-18,2023.0,5.0,May,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000cfHkWZQAY,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,trade_show,no_show,Eclipse Technologies,eclipsetechnologies.biz,United States,Director Analytics,executive,c_level,data_analytics,high,2023-11-30 06:11:00,2023-11-30,2023.0,11.0,November,Thursday,4.0,6.0,morning,False,False,yes,,False,
0034M0000nr95MPQAY,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-fall_festival_sale,Fall Festival Sale,trade_show,registered,Eclipse Technologies,eclipsetechnologies.biz,United States,Director Crossix Analytics Services,executive,c_level,data_analytics,high,2023-02-07 06:11:00,2023-02-07,2023.0,2.0,February,Tuesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000hnHb7DQAV,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,advertisement,no_show,Eclipse Technologies,eclipsetechnologies.biz,United States,Strategy and Analytics Manager,decision_maker,manager,data_analytics,medium,2023-11-08 06:11:00,2023-11-08,2023.0,11.0,November,Wednesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000p42ScNQAY,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,advertisement,registered,Eclipse Technologies,eclipsetechnologies.biz,United States,Vice President - Wealth Management Analytics & Data Strategy,executive,c_level,data_analytics,high,2023-01-30 06:11:00,2023-01-30,2023.0,1.0,January,Monday,1.0,6.0,morning,False,False,yes,,False,
0034M0000qM7pC8QAJ,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,advertisement,attended,Eclipse Technologies,eclipsetechnologies.biz,United States,IT Analyst,practitioner,mid_level,data_analytics,low,2023-04-10 06:11:00,2023-04-10,2023.0,4.0,April,Monday,2.0,6.0,morning,False,False,yes,,False,
0034M0000mWQ50yQAD,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,advertisement,responded,Eclipse Technologies,eclipsetechnologies.biz,United States,Senior Programmer Analyst,senior_practitioner,senior,data_analytics,medium,2023-04-22 06:11:00,2023-04-22,2023.0,4.0,April,Saturday,2.0,6.0,morning,False,True,yes,,False,
0034M0000lXs9PKQAY,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,advertisement,no_show,Eclipse Technologies,eclipsetechnologies.biz,United States,"Chief Information Officer, Virtual & Business Analyst & Project Manager",executive,c_level,data_analytics,high,2023-10-23 06:11:00,2023-10-23,2023.0,10.0,October,Monday,4.0,6.0,morning,False,False,yes,,False,
0034M0000oRV0cjQAJ,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-blooming_spring_discounts,Blooming Spring Discounts,advertisement,responded,Eclipse Technologies,eclipsetechnologies.biz,United States,"""Group Geodata, Information Management, Information Technology Analyst""",practitioner,mid_level,data_analytics,low,2023-02-21 06:11:00,2023-02-21,2023.0,2.0,February,Tuesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000rEphcMQAQ,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-summer_showdown,Summer Showdown,advertisement,registered,Eclipse Technologies,eclipsetechnologies.biz,United States,"""Data Director, Business Analytics""",executive,c_level,data_analytics,high,2023-07-31 06:11:00,2023-07-31,2023.0,7.0,July,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000nbFwXhQAJ,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-fall_festival_sale,Fall Festival Sale,trade_show,registered,Eclipse Technologies,eclipsetechnologies.biz,United States,Order Management Analyst,practitioner,mid_level,data_analytics,low,2023-05-14 06:11:00,2023-05-14,2023.0,5.0,May,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000QYp1zSQAT,0014M0000Mi6XelQAF,FY23-Q3-global-PROD461-valentines_day_special,Valentine's Day Special,advertisement,no_show,Eclipse Technologies,eclipsetechnologies.biz,United States,Analyst and Project Coordinator,executive,c_level,data_analytics,high,2023-06-29 06:11:00,2023-06-29,2023.0,6.0,June,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000rEG5KgQAL,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,"Manager, Analytics",decision_maker,manager,data_analytics,medium,2023-04-18 06:11:00,2023-04-18,2023.0,4.0,April,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000rCuf6LQAZ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,trade_show,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,"Healthcare Data Analyst, Sales Engineer",practitioner,mid_level,data_analytics,low,2023-11-14 06:11:00,2023-11-14,2023.0,11.0,November,Tuesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000kf7KCuQAM,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,Senior System Analyst,senior_practitioner,senior,data_analytics,medium,2023-07-17 06:11:00,2023-07-17,2023.0,7.0,July,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000qGpKfzQAJ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-fall_fever_sale,Fall Fever Sale,advertisement,registered,Elite Systems Inc.,elitesysinc.biz,Brazil,Business Analyst,practitioner,mid_level,data_analytics,low,2023-05-08 06:11:00,2023-05-08,2023.0,5.0,May,Monday,2.0,6.0,morning,False,False,yes,,False,
0034M0000mgtvzUQAQ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,Application Systems Analyst,practitioner,mid_level,data_analytics,low,2023-10-17 06:11:00,2023-10-17,2023.0,10.0,October,Tuesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000qq5LwhQAJ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,advertisement,attended,Elite Systems Inc.,elitesysinc.biz,Brazil,"Vice President, Global Client Applications, Senior Business Analyst",executive,c_level,data_analytics,high,2023-02-25 06:11:00,2023-02-25,2023.0,2.0,February,Saturday,1.0,6.0,morning,False,True,yes,,False,
0034M0000ZvCYQWQA1,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,Flight Operations Analyst,practitioner,mid_level,data_analytics,low,2023-09-25 06:11:00,2023-09-25,2023.0,9.0,September,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000p42mfNQAZ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,referral,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,IT Analyst,practitioner,mid_level,data_analytics,low,2023-09-25 06:11:00,2023-09-25,2023.0,9.0,September,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000qOjRW5QAM,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,Oper Exc Project Management Analyst,practitioner,mid_level,data_analytics,low,2023-07-01 06:11:00,2023-07-01,2023.0,7.0,July,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000oINtRlQAJ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,Systems Analyst,practitioner,mid_level,data_analytics,low,2023-07-27 06:11:00,2023-07-27,2023.0,7.0,July,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000ZP7NY2QAZ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,IT Analyst,practitioner,mid_level,data_analytics,low,2023-04-16 06:11:00,2023-04-16,2023.0,4.0,April,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000qVvUW4QAZ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,IT Service Desk Analyst,practitioner,mid_level,data_analytics,low,2023-10-15 06:11:00,2023-10-15,2023.0,10.0,October,Sunday,4.0,6.0,morning,False,True,yes,,False,
0034M0000qF2eOSQAZ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,advertisement,responded,Elite Systems Inc.,elitesysinc.biz,Brazil,Data Analyst,practitioner,mid_level,data_analytics,low,2023-04-06 06:11:00,2023-04-06,2023.0,4.0,April,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000oK4mPwQAJ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,"Director, Data & Analytics",executive,c_level,data_analytics,high,2023-08-28 06:11:00,2023-08-28,2023.0,8.0,August,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000qJfSWKQAZ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,Director Business Analyst,executive,c_level,data_analytics,high,2023-04-02 06:11:00,2023-04-02,2023.0,4.0,April,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000qQvO0kQAJ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,IT Analyst,practitioner,mid_level,data_analytics,low,2023-04-28 06:11:00,2023-04-28,2023.0,4.0,April,Friday,2.0,6.0,morning,False,False,yes,,False,
0034M0000oPKC9JQAZ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,referral,registered,Elite Systems Inc.,elitesysinc.biz,Brazil,Collateral Analyst,practitioner,mid_level,data_analytics,low,2023-09-27 06:11:00,2023-09-27,2023.0,9.0,September,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000qnB0vUQAV,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,advertisement,no_show,Elite Systems Inc.,elitesysinc.biz,Brazil,Drill Analysis & Dbos Engineer,practitioner,mid_level,data_analytics,low,2023-10-23 06:11:00,2023-10-23,2023.0,10.0,October,Monday,4.0,6.0,morning,False,False,yes,,False,
0034M0000nW7BsoQAF,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,trade_show,registered,Elite Systems Inc.,elitesysinc.biz,Brazil,Lead Analyst,senior_practitioner,senior,data_analytics,medium,2023-07-13 06:11:00,2023-07-13,2023.0,7.0,July,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000o5kXwsQAJ,0014M0000T1fw5LQAR,FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,advertisement,registered,Elite Systems Inc.,elitesysinc.biz,Brazil,Cyber Security Analyst,practitioner,mid_level,data_analytics,low,2023-04-02 06:11:00,2023-04-02,2023.0,4.0,April,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000r9rErXQAU,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-fall_harvest_sale,Fall Harvest Sale,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,"Assistant VP, Financial Plan & Analysis",executive,vice_president,data_analytics,high,2023-07-03 06:11:00,2023-07-03,2023.0,7.0,July,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000j1aYpGQAY,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Business Analysis Manager,decision_maker,manager,data_analytics,medium,2023-10-31 06:11:00,2023-10-31,2023.0,10.0,October,Tuesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000oJjvKXQAZ,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Teamlead Global BI and Analytics,senior_practitioner,senior,data_analytics,medium,2023-01-20 06:11:00,2023-01-20,2023.0,1.0,January,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000rJmyB2QAJ,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Network Analyst,practitioner,mid_level,data_analytics,low,2023-03-25 06:11:00,2023-03-25,2023.0,3.0,March,Saturday,1.0,6.0,morning,False,True,yes,,False,
0034M0000pQFzL4QAL,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-fall_favorites_discounts,Fall Favorites Discounts,trade_show,attended,Elysium Innovations,elysiuminnovations.net,United States,Associate Analyst - Business,practitioner,junior,data_analytics,low,2023-09-27 06:11:00,2023-09-27,2023.0,9.0,September,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000kYRw0qQAB,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-summer_solstice_savings,Summer Solstice Savings,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Analyst - Data,practitioner,mid_level,data_analytics,low,2023-09-09 06:11:00,2023-09-09,2023.0,9.0,September,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000pF6XpqQAJ,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,responded,Elysium Innovations,elysiuminnovations.net,United States,Senior IT Application Analyst,senior_practitioner,senior,data_analytics,medium,2023-03-19 06:11:00,2023-03-19,2023.0,3.0,March,Sunday,1.0,6.0,morning,False,True,yes,,False,
0034M0000oA8lifQAB,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,advertisement,responded,Elysium Innovations,elysiuminnovations.net,United States,Application Support Analyst,practitioner,mid_level,data_analytics,low,2023-09-11 06:11:00,2023-09-11,2023.0,9.0,September,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000pA7XfLQAZ,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Senior Digital & Technology Services Integration Analyst,senior_practitioner,senior,data_analytics,medium,2023-06-23 06:11:00,2023-06-23,2023.0,6.0,June,Friday,2.0,6.0,morning,False,False,yes,,False,
0034M0000rPQzmPQAX,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-fall_fever_special,Fall Fever Special,referral,attended,Elysium Innovations,elysiuminnovations.net,United States,Software Analyst,practitioner,mid_level,data_analytics,low,2023-01-20 06:11:00,2023-01-20,2023.0,1.0,January,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000qqFWkAQAX,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Medical Device Reporting Analyst,practitioner,mid_level,data_analytics,low,2023-11-18 06:11:00,2023-11-18,2023.0,11.0,November,Saturday,4.0,6.0,morning,False,True,yes,,False,
0034M0000rJyyEIQAZ,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,trade_show,attended,Elysium Innovations,elysiuminnovations.net,United States,Market Surveillance Analyst,practitioner,mid_level,data_analytics,low,2023-02-15 06:11:00,2023-02-15,2023.0,2.0,February,Wednesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000nVYgjrQAD,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,trade_show,attended,Elysium Innovations,elysiuminnovations.net,United States,Control Tower System Senior Technical Analyst,senior_practitioner,senior,data_analytics,medium,2023-10-09 06:11:00,2023-10-09,2023.0,10.0,October,Monday,4.0,6.0,morning,False,False,yes,,False,
0034M0000tYQpLqQAJ,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,attended,Elysium Innovations,elysiuminnovations.net,United States,"Manager, BI & Analytics",decision_maker,manager,data_analytics,medium,2023-09-17 06:11:00,2023-09-17,2023.0,9.0,September,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000nLCm6NQAZ,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,advertisement,registered,Elysium Innovations,elysiuminnovations.net,United States,Data Analyst,practitioner,mid_level,data_analytics,low,2023-06-19 06:11:00,2023-06-19,2023.0,6.0,June,Monday,2.0,6.0,morning,False,False,yes,,False,
0034M0000nUB9ScQAL,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Data Analyst,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,no,2023-11-26 06:11:00,True,
0034M0000re4q4wQAJ,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Senior Director - DTC Analytics - Live Events and Consumer Products,executive,c_level,data_analytics,high,2023-06-21 06:11:00,2023-06-21,2023.0,6.0,June,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000oZp4LWQAY,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-back_to_school_discounts,Back to School Discounts,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Lead Business Analyst,senior_practitioner,senior,data_analytics,medium,2023-07-11 06:11:00,2023-07-11,2023.0,7.0,July,Tuesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000qNQMPwQAX,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-fall_favorites_discounts,Fall Favorites Discounts,advertisement,responded,Elysium Innovations,elysiuminnovations.net,United States,CDP Analyst,practitioner,mid_level,data_analytics,low,2023-04-06 06:11:00,2023-04-06,2023.0,4.0,April,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000llDqTmQAJ,0014M0000mWwbZ7QAJ,FY23-Q3-global-PROD461-summer_solstice_savings,Summer Solstice Savings,advertisement,no_show,Elysium Innovations,elysiuminnovations.net,United States,Program Analyst,practitioner,mid_level,data_analytics,low,2023-06-07 06:11:00,2023-06-07,2023.0,6.0,June,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000s4qfzLQAZ,0014M0000ZC9WpeQAD,FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,advertisement,responded,Galaxy Technologies,galaxytechnologies.net,United Kingdom,Analyst - Data,practitioner,mid_level,data_analytics,low,2023-03-19 06:11:00,2023-03-19,2023.0,3.0,March,Sunday,1.0,6.0,morning,False,True,yes,,False,
